ID,TARGET_LifeExpectancy,Country,Year,Company_Status,Company_Confidence,Company_device_confidence,Device_confidence,Device_returen,Test_Fail,PercentageExpenditure,Engine_Cooling,Gas_Pressure,Obsolescence,ISO_23,TotalExpenditure,STRD_DTP,Engine_failure,GDP,Product_Quantity,Engine_failure_Prevalence,Leakage_Prevalence,IncomeCompositionOfResources,RD
1802,76.9,80,2014,0,15,16,14,0,1.23,0,7,58.5,0,97,6.76,95,0.1,413.73,127445,2.2,2.2,0.739,3.591656999
1803,79.2,80,2013,0,17,16,18,0,1.16,0,701,57.9,0,97,6.61,96,0.1,413.73,127445,2.2,2.3,0.735,3.591656999
1804,76.2,80,2012,0,18,18,18,0,1.47,0,217,57.4,0,95,6.83,95,0.1,413.73,127445,2.3,2.3,0.732,3.605551275
1805,74.9,80,2011,0,111,114,108,0,1.77,0,5,56.9,0,96,6.74,96,0.1,413.73,127445,2.3,2.4,0.73,3.605551275
1806,74.4,80,2010,0,111,106,116,0,1.72,0,27,56.4,0,96,6.85,95,0.1,413.73,127445,2.4,2.4,0.714,3.492849839
1807,71.6,80,2009,0,12,10,14,0,1.75,0,1,55.9,0,96,6.9,95,0.1,413.73,127445,2.4,2.5,0.709,3.492849839
1808,75.2,80,2008,0,122,118,126,0,1.74,0,3,55.4,0,92,7.61,93,0.1,413.73,127445,2.5,2.5,0.703,3.478505426
1809,71.3,80,2007,0,12,12,12,0,1.75,0,5,54.9,0,98,7.95,97,0.1,413.73,127445,2.5,2.6,0,3.449637662
1810,71.6,80,2006,0,12,10,14,0,2.07,0,9,54.5,0,95,8.64,94,0.1,413.73,127445,2.6,2.6,0,3.449637662
1811,72.5,80,2005,0,126,122,130,0,2.4,0,18,54.1,0,96,9.17,96,0.1,413.73,127445,2.7,2.7,0,3.449637662
1812,71.3,80,2004,0,128,130,126,0,2.53,0,19,53.6,0,97,9.1,96,0.1,413.73,127445,2.7,2.7,0,3.449637662
1813,72.5,80,2003,0,126,120,132,0,3.27,0,27,53.2,0,91,8.18,91,0.1,413.73,127445,2.8,2.8,0,3.435112807
1814,74.2,80,2002,0,125,122,128,0,2.86,0,36,52.7,0,96,8.52,95,0.1,413.73,127445,2.8,2.8,0,3.420526275
1815,69.4,179,2017,0,152,160,144,2,0.1,0,43,17.4,2,75,1.29,76,0.1,1301.18,124977,1.9,11.1,0.603,3.535533906
1816,70.8,179,2016,0,155,160,150,2,0.01,28.14578503,47,17,2,76,1.48,77,0.1,1291.94,1212814,1.9,11.1,0.612,3.535533906
1817,68.5,179,2015,0,158,160,156,2,0.01,3.379874844,4,16.6,2,82,1.29,82,0.1,131.9,1184366,11.1,11.2,0.62,3.535533906
1818,65.3,179,2014,0,159,154,164,2,0.01,30.17998548,16,16.2,2,83,1.1,83,0.1,1251.91,115676,11.2,11.3,0.618,3.535533906
1819,68.8,179,2013,0,161,176,146,2,0.5,2.726570602,763,15.8,3,66,0.76,67,0.1,128.31,1131523,11.3,11.4,0.607,3.535533906
1820,67.5,179,2012,0,163,168,158,2,0.1,38.58376645,50,15.5,3,72,0.92,72,0.1,951.85,119591,11.5,11.5,0.599,3.521363372
1821,64.8,179,2011,0,165,172,158,2,0.09,36.199487,10,15.1,3,78,1.2,72,0.1,848.19,19221,11.6,11.6,0.599,3.478505426
1822,64,179,2010,0,168,178,158,2,0.06,36.69198927,0,14.7,3,79,0.74,79,0.1,720.97,17811,11.7,11.7,0.566,3.420526275
1823,66.9,179,2009,0,173,180,166,2,0.05,11.75766897,0,14.2,3,7,0.37,7,0.1,587.88,164973,11.8,11.8,0.541,3.361547263
1824,62.9,179,2008,0,186,180,192,2,0.04,28.12560496,90,13.9,3,62,0.65,63,0.1,494.52,148621,11.9,11.9,0.511,3.31662479
1825,62.7,179,2007,0,26,26,26,3,0.36,7.127144699,203,13.5,3,55,1.5,55,0.1,535.73,126484,12,11.9,0.492,3.255764119
1826,63.8,179,2006,0,229,222,236,3,0.38,8.415788935,41,13.2,3,57,1.31,57,0.1,523.65,996698,12,12,0.484,3.193743885
1827,63.2,179,2005,0,25,24,26,3,0.44,46.3913277,94,12.9,4,55,2.48,55,0.1,528.03,96852,12.1,12.1,0.485,3.130495168
1828,61.2,179,2004,0,261,266,256,3,0.48,5.649123424,0,12.6,4,38,3.89,54,0.1,54.45,923825,12.1,12.1,0.475,3.130495168
1829,63.1,179,2003,0,269,264,274,3,0.5,6.556583478,0,12.3,4,69,3.75,69.5,0.1,63.2,892531,12.1,12.2,0.47,3.130495168
1830,57.6,179,2002,0,276,270,282,3,0.5,49.06967155,0,11.9,4,69,3.26,69.5,0.1,472.96,87167,12.2,12.2,0,0
1831,61.7,36,2017,0,287,292,282,13,1.1,0,20,24.3,20,88,5.21,88,1,617.27,741682,6.5,6.2,0.484,3.464101615
1832,57.2,36,2016,0,285,292,278,13,0.01,4.877350139,577,23.7,20,85,5.25,87,1,69.59,7228915,6.6,6.4,0.475,3.464101615
1833,61.5,36,2015,0,287,292,282,14,0.01,48.73047089,564,23.1,20,84,5.12,84,1.5,648.97,742948,6.8,6.6,0.47,3.464101615
1834,57.6,36,2014,0,294,310,278,14,0.01,41.60027954,238,22.6,21,84,5.11,84,1.7,631.33,6859482,7,6.8,0.464,3.464101615
1835,61.4,36,2013,0,34,32,36,14,1.44,39.08258546,187,22,21,85,5.21,85,2.6,629.82,6679282,7.1,7,0.457,3.391164992
1836,58.3,36,2012,0,323,300,346,14,1.21,41.96145465,120,21.4,21,83,5.37,83,3.8,546.47,652952,7.3,7.2,0.449,3.31662479
1837,54.5,36,2011,0,336,342,330,14,1.24,77.09551224,425,2.9,22,78,6.64,78,4.3,559.6,633472,7.5,7.4,0.442,3.255764119
1838,58.1,36,2010,0,344,320,368,14,1.33,69.35924758,187,2.4,22,8,5.73,81,4.8,575,6161796,7.7,7.6,0.441,3.178049716
1839,55.3,36,2009,0,344,350,338,14,1.37,0.675682939,8,19.8,22,72,5.55,82,5.1,47.9,5997385,7.9,7.8,0.443,3.255764119
1840,59.3,36,2008,0,345,328,362,15,1.37,6.226048785,26,19.3,22,85,5.56,84,5,422.62,5837792,8.1,8,0.436,3.193743885
1841,58.4,36,2007,0,357,356,358,15,1.14,36.62174288,38,18.9,22,8,5.17,82,5,416.83,5683268,8.4,8.3,0.435,3.178049716
1842,51.3,36,2006,0,355,354,356,15,1.01,3.989928468,61,18.4,22,71,5.6,71,5.1,391.99,5534598,8.6,8.5,0.432,3.16227766
1843,54.3,36,2005,0,355,358,352,15,1.02,2.995959823,295,17.9,22,72,5,72,5.2,35.21,539141,8.8,8.7,0.428,3.146426545
1844,51.3,36,2004,0,351,358,344,15,1,1.995182912,363,17.5,22,58,4.7,59,5.3,32.29,5251472,9,8.9,0.428,3.1144823
1845,54.3,36,2003,0,345,350,340,14,0.95,2.048574874,1833,17.1,22,51,4.29,5,5.3,29.84,511177,9.2,9.1,0.426,3.065941943
1846,53.8,36,2002,0,339,320,358,14,1.1,2.02964427,3578,16.6,22,63,4.35,64,5.1,29.56,497367,9.4,9.3,0.425,3.049590136
1847,68.4,188,2017,0,17,16,18,0,6.37,0,0,47.1,0,88,5.22,96,0.3,19400.45,13692,5.7,5.9,0.779,3.563705936
1848,69.7,188,2016,0,171,160,182,0,6.94,1578.872339,0,46,0,94,5.93,92,0.3,21644.27,1354493,5.8,6,0.778,3.563705936
1849,66.6,188,2015,0,172,170,174,0,6.71,167.2657906,0,45,0,94,5.98,92,0.3,2203.97,1348248,5.8,6,0.773,3.563705936
1850,77.6,188,2014,0,174,168,180,0,6.7,1486.236406,0,44,0,91,5.78,92,0.4,21450.83,1341588,5.9,6.1,0.772,3.54964787
1851,76,188,2013,0,176,172,180,0,6.5,144.9850711,0,43,0,91,5.6,9,0.4,2188.45,1334788,5.9,6.2,0.774,3.54964787
1852,72.5,188,2012,0,179,166,192,0,6.5,1389.772683,0,42,0,91,5.29,9,0.4,18686.02,13281,5.9,6.3,0.772,3.535533906
1853,73.4,188,2011,0,183,190,176,0,6.37,128.0896289,0,41.1,0,9,6.47,9,0.2,1633.95,1321618,6,6.4,0.773,3.535533906
1854,72.9,188,2010,0,185,178,192,0,6.41,1902.693048,0,4.2,0,91,4.4,9,0.3,23730.69,1315372,6.1,6.4,0.767,3.521363372
1855,72.2,188,2009,0,187,186,188,0,6.37,136.8836683,0,39.3,0,9,4.82,88,0.7,1851.57,13926,6.1,6.5,0.76,3.521363372
1856,70.5,188,2008,0,188,192,184,0,6.35,103.3710689,0,38.4,0,89,4.49,92,0.6,1675.48,133144,6.2,6.6,0.751,3.507135583
1857,75.3,188,2007,0,189,192,186,0,6.12,1187.949491,0,37.6,0,95,5.31,95,0.5,13801.9,1296934,6.3,6.7,0.745,3.507135583
1858,71.2,188,2006,0,19,18,20,0,5.82,11.85100131,0,36.8,0,94,5.22,94,1,145.06,129535,6.3,6.8,0.736,3.492849839
1859,70.4,188,2005,0,191,194,188,0,5.53,78.72216127,0,36,1,91,5.13,91,0.5,990.66,128452,6.4,6.9,0.729,3.464101615
1860,69.8,188,2004,0,192,186,198,0,5.12,72.03911741,0,35.2,1,96,5,96,2,839.58,1277837,6.5,7,0.721,3.449637662
1861,66.8,188,2003,0,194,182,206,0,4.55,516.7112481,0,34.4,1,91,4.4,91,1.2,7768.01,127238,6.6,7.1,0.715,3.435112807
1862,69.7,188,2002,0,197,184,210,0,4.68,43.59522964,0,33.6,1,9,4.17,9,0.9,721.22,1267984,6.7,7.2,0.709,3.420526275
1863,76.3,156,2017,0,16,14,18,15,1.42,0,342,66.1,18,97,5.38,97,0.1,2217.07,78271472,4.9,4.8,0.764,3.807886553
1864,73.9,156,2016,0,17,16,18,16,1.45,181.9083783,565,65.3,19,96,5.41,96,0.1,13582.49,773628,4.9,4.7,0.759,3.807886553
1865,74,156,2015,0,19,20,18,17,1.41,188.1440348,7405,64.5,20,98,5.38,98,0.1,14048.09,75787333,4.9,4.7,0.754,3.794733192
1866,75.5,156,2014,0,112,112,112,19,1.54,20.75120211,349,63.7,22,97,5.24,97,0.1,1313.07,74569867,4.9,4.7,0.75,3.78153408
1867,78.4,156,2013,0,114,116,112,20,1.53,1275.877569,111,62.8,23,97,5.29,97,0.1,12702.07,7349455,4.9,4.7,0.737,3.714835124
1868,73.5,156,2012,0,116,116,116,21,1.49,32.78235828,7,61.9,25,97,5.61,97,0.1,1873.28,72326914,4.9,4.7,0.715,3.605551275
1869,73.4,156,2011,0,118,122,114,23,1.4,106.9482898,4,61.1,27,96,6.8,96,0.1,1048.88,71339185,4.9,4.8,0.709,3.535533906
1870,75.6,156,2010,0,121,124,118,25,1.39,22.67271848,0,6.2,29,96,6.7,96,0.1,207.97,74432,5,4.8,0.705,3.535533906
1871,74.8,156,2009,0,124,118,130,26,1.26,115.5801103,3,59.3,31,96,6.4,96,0.1,1097.03,69597281,5,4.8,0.697,3.507135583
1872,73.5,156,2008,0,126,120,132,28,1.29,103.523776,34,58.5,34,9,5.81,9,0.1,935.05,6876345,5,4.8,0.687,3.449637662
1873,70.5,156,2007,0,129,130,128,30,1.29,832.9552058,6200,57.6,36,9,5.45,9,0.1,8270.48,679346,5,4.9,0.681,3.449637662
1874,72.6,156,2006,0,132,118,146,33,1.35,1.132766775,8927,56.8,39,85,5.37,85,0.1,72.5,677855,5.1,4.9,0.675,3.464101615
1875,70.1,156,2005,0,135,140,130,35,1.42,459.1113061,5844,55.9,43,69,5.34,68,0.1,5284.73,668583,5.1,5,0.668,3.449637662
1876,67.3,156,2004,0,138,134,142,38,1.47,35.55729,7823,55.1,46,78,5.36,78,0.1,410.56,6514354,5.2,5,0.658,3.391164992
1877,83.2,156,2003,0,14,12,16,41,1.49,256.4341746,30509,54.3,50,88,5.16,88,0.1,3493.99,64191474,5.2,5.1,0.653,3.33166625
1878,76.7,156,2002,0,143,138,148,44,1.54,421.2956602,16244,53.5,54,85,4.95,85,0.1,4834.54,6324121,5.3,5.2,0.641,3.271085447
1879,66.4,147,2017,0,215,208,222,6,2.71,0,0,48.6,7,99,2.7,99,0.1,7204.59,5565284,3.3,3.3,0.688,3.286335345
1880,62.3,147,2016,0,217,214,220,7,2.9,691.1333535,0,47.7,8,98,2.7,98,0.1,8917.85,5466241,3.3,3.3,0.683,3.286335345
1881,66.7,147,2015,0,228,230,226,7,2.93,63.7481117,0,46.7,8,98,2.12,98,0.1,822.56,5366277,3.2,3.3,0.678,3.271085447
1882,64.7,147,2014,0,22,20,24,7,2.75,579.4128244,0,45.9,8,98,1.96,97,0.1,7476.29,5267839,3.2,3.3,0.672,3.271085447
1883,68.2,147,2013,0,217,214,220,7,2.55,490.4181326,0,45,8,97,1.98,97,0.1,6327.98,517461,3.2,3.3,0.665,3.255764119
1884,68.3,147,2012,0,211,222,200,7,2.48,385.325164,0,44.2,8,96,1.99,96,0.1,4971.94,58721,3.2,3.3,0,3.255764119
1885,63.2,147,2011,0,215,230,200,6,2.35,37.88466056,0,43.4,8,97,1.88,96,0.1,488.83,5795,3.2,3.3,0,3.240370349
1886,62.5,147,2010,0,235,234,236,6,2.4,34.23979419,0,42.7,8,96,1.93,96,0.1,441.8,4935762,3.2,3.3,0,3.240370349
1887,60.3,147,2009,0,241,238,244,6,2.58,0.358651421,59,42,8,98,2.16,98,0.1,29.54,487137,3.3,3.3,0,3.224903099
1888,61.8,147,2008,0,245,244,246,6,2.71,29.27235366,48,41.3,8,98,2.9,98,0.1,2393.07,48115,3.3,3.3,0,3.224903099
1889,64.9,147,2007,0,248,246,250,6,2.85,2.19888585,0,4.7,8,99,3.51,99,0.1,195.46,4754641,3.4,3.4,0,3.209361307
1890,61.9,147,2006,0,238,244,232,6,2.86,186.1013972,1,4,8,98,4.3,97,0.1,1628.39,473398,3.4,3.4,0,3.209361307
1891,64,147,2005,0,231,226,236,7,2.88,179.6156482,1,39.4,8,66,3.85,83,0.1,1437.95,4655741,3.5,3.4,0,3.209361307
1892,65.8,147,2004,0,229,234,224,7,2.33,130.3784829,11,38.7,8,99,3.34,98,0.1,1084.07,4612,3.5,3.5,0,3.193743885
1893,66.9,147,2003,0,221,216,226,7,2.35,106.180706,9,38.1,9,94,3.87,95,0.1,867.41,45648,3.6,3.5,0,3.193743885
1894,65.7,147,2002,0,224,214,234,7,2.9,88.2436347,113,37.5,9,98,3.94,97,0.1,720.36,4516131,3.6,3.6,0,0
1895,59.3,92,2015,0,63,60,66,0,0.01,78.28120317,0,79.3,0,9,16.61,9,0.1,3967.19,1819,0.2,0.1,0.463,0
1896,70.2,90,2017,0,195,208,182,4,8.06,0,105,61.3,5,51,6.63,23,0.2,2379.62,4515429,2.3,2.4,0.748,3.911521443
1897,77.2,90,2016,0,23,22,24,4,8.06,5.663849328,0,6.7,5,45,7.1,23,0.2,352.42,45271947,2.3,2.4,0.746,3.898717738
1898,69.7,90,2015,0,198,202,194,4,8.44,52.42529588,0,6.1,5,72,7.67,76,0.2,481.28,454896,2.3,2.4,0.744,3.898717738
1899,73.2,90,2014,0,25,24,26,5,8.44,453.7830847,12746,59.6,5,72,7.47,76,0.2,4318.07,455933,2.4,2.4,0.739,3.885871846
1900,72.1,90,2013,0,24,24,24,5,8.48,415.1627705,1333,59,5,54,6.98,5,0.2,3998.13,45761,2.4,2.5,0.734,3.860051813
1901,68.8,90,2012,0,212,226,198,5,8.39,375.6835376,39,58.5,6,57,7.81,52,0.2,3320.96,45877,2.4,2.5,0.728,3.860051813
1902,69.5,90,2011,0,231,226,236,5,8.71,324.5491348,0,58,6,74,7.8,71,0.3,2850.94,46533,2.5,2.6,0.734,3.860051813
1903,71.1,90,2010,0,273,262,284,5,9.46,456.4586664,48,57.6,6,91,6.63,9,0.4,4358.34,462582,2.5,2.6,0.73,3.860051813
1904,68.7,90,2009,0,277,274,280,5,8.86,46.19685449,1005,57.2,6,98,6.36,98,0.7,412.93,465935,2.5,2.7,0.723,3.847076812
1905,67.8,90,2008,0,267,272,262,5,7.99,29.38172706,42724,56.8,6,99,6.39,98,0.8,261.17,4678775,2.6,2.7,0.716,3.834057903
1906,67.6,90,2007,0,278,278,278,5,7.31,217.4345257,2392,56.4,6,95,6.41,96,0.9,2048.16,471515,2.7,2.8,0.707,3.807886553
1907,66.7,90,2006,0,267,270,264,5,6.79,180.3537859,146,56.1,6,99,6.61,99,1,1531.43,474516,2.7,2.8,0.7,3.820994635
1908,67.8,90,2005,0,256,240,272,6,5.92,21.22386354,411,55.7,6,99,6.93,97,0.9,166.35,4781295,2.8,2.9,0.691,3.78153408
1909,63.1,90,2004,0,256,260,252,6,4.89,115.738974,7587,55.4,7,99,6.25,99,0.9,985.01,48225,2.9,3,0.683,3.728270376
1910,64.8,90,2003,0,253,246,260,6,4.31,8.897421459,16970,55.1,7,99,5.66,99,0.8,88.19,48683865,2.9,3,0.673,3.633180425
1911,66.1,90,2002,0,257,260,254,6,4.49,7.883791474,817,54.8,8,99,5.59,99,0.7,712.08,49175848,3,3.1,0.669,3.646916506
1912,76,158,2017,0,75,76,74,1,1.74,0,347,64.2,1,99,2.72,99,0.1,4381.16,127445,5.3,5.1,0.836,3.646916506
1913,80.1,158,2016,0,77,76,78,1,1.91,3862.68271,344,62.4,1,99,3.64,99,0.1,49783.71,127445,5.2,5,0.832,3.646916506
1914,78.4,158,2015,0,78,78,78,1,1.82,377.2009132,0,6.5,1,98,3.49,98,0.1,4855.92,127445,5.2,5,0.829,3.646916506
1915,74.8,158,2014,0,8,6,10,1,1.75,3663.764502,132,58.6,1,96,3.45,96,0.1,47165.7,127445,5.1,5,0.826,3.646916506
1916,77.4,158,2013,0,81,82,80,1,1.73,387.774991,0,57.1,1,95,3.7,95,0.1,4997.79,127445,5.1,4.9,0.824,3.646916506
1917,76.2,158,2012,0,82,82,82,1,1.69,308.0660742,87,55.8,1,94,3.93,94,0.1,3975.05,127445,5.1,4.9,0.826,3.646916506
1918,76.4,158,2011,0,84,86,82,1,1.73,292.4022672,0,55.1,1,94,4.5,93,0.1,3777.28,127445,5.1,4.9,0.831,3.633180425
1919,76.4,158,2010,0,85,80,90,1,1.86,4003.908598,55,54.8,1,94,2.93,92,0.1,51250.03,127445,5.1,4.9,0.829,3.619392214
1920,76.6,158,2009,0,87,84,90,1,1.69,3759.457226,0,55.1,1,94,2.57,92,0.1,47793.33,127445,5.1,4.9,0.826,3.591656999
1921,79.2,158,2008,0,89,92,86,1,1.74,3749.941617,0,55.8,1,94,2.33,92,0.1,47456.89,127445,5.1,4.9,0.823,3.577708764
1922,75.7,158,2007,0,92,86,98,1,1.79,3427.320332,29,56.6,1,94,2.32,94,0.1,44172.6,127445,5.1,4.9,0.818,3.54964787
1923,78.6,158,2006,0,95,88,102,1,1.77,2972.448675,22,57,1,94,2.46,94,0.1,40500.52,127445,5.2,4.9,0.813,3.521363372
1924,72.4,158,2005,0,98,96,100,1,1.74,277.1818332,42,56.8,1,94,2.65,94,0.1,3722.35,127445,5.2,5,0.808,3.507135583
1925,75.3,158,2004,0,11,10,12,1,1.72,2598.842827,53,56,1,94,2.72,94,0.1,35068.72,127445,5.3,5,0.803,3.478505426
1926,73.6,158,2003,0,14,14,14,1,1.67,243.7539129,30,55,1,94,2.48,94,0.1,3540.91,127445,5.3,5.1,0.798,3.464101615
1927,72.7,158,2002,0,17,18,16,1,1.64,262.9589578,69,54.1,1,94,2.38,94,0.1,3775.82,127445,5.4,5.1,0.791,3.435112807
1928,83.4,106,2017,1,69,70,68,3,10.66,0,91,66.6,4,96,8.42,96,0.1,413.73,127445,0.8,0.6,0.463,3.065941943
1929,80.5,106,2016,1,71,74,68,3,10.37,0,133,66,4,95,9.12,95,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1930,85.2,106,2015,1,72,66,78,3,10.32,0,1919,65.4,4,95,9.34,95,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1931,80.6,106,2014,1,72,72,72,3,10.42,0,2092,64.8,4,95,9.41,95,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1932,83.1,106,2013,1,74,72,76,3,10.68,0,1112,64.2,4,95,9.34,95,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1933,82.9,106,2012,1,77,72,82,3,10.88,0,443,63.6,4,94,9.51,94,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1934,77.3,106,2011,1,78,76,80,4,10.79,0,1212,63.1,4,93,9.81,93,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1935,81.2,106,2010,1,8,8,8,4,11.47,0,1445,62.5,4,92,8.85,92,0.1,413.73,127445,0.8,0.5,0.463,3.065941943
1936,77.3,106,2009,1,8,8,8,4,11.84,0,1022,61.9,4,92,8.42,92,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1937,79.1,106,2008,1,82,80,84,4,11.61,0,764,61.3,4,92,8.36,92,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1938,75.9,106,2007,1,82,84,80,4,12.05,0,79,6.7,4,91,8.24,91,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1939,80.7,106,2006,1,83,80,86,4,12.22,0,189,6.1,4,92,7.98,92,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1940,78.3,106,2005,1,86,78,94,4,11.85,0,460,59.5,4,91,7.81,91,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1941,79.2,106,2004,1,87,82,92,4,11.44,0,314,58.8,4,91,7.57,91,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1942,77.5,106,2003,1,88,88,88,4,10.91,0,73,58.2,4,91,7.31,91,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1943,80.4,106,2002,1,89,84,94,4,10.59,0,104,57.5,5,91,6.94,91,0.1,413.73,127445,0.7,0.5,0.463,3.065941943
1944,63.9,141,2017,0,279,272,286,85,3.97,0,30,23.8,119,96,4.66,98,1.4,413.73,127445,6.7,6.5,0.463,3.065941943
1945,66.2,141,2016,0,34,32,36,86,0.01,0,88,23.2,121,97,5.58,97,1.4,413.73,127445,6.8,6.6,0.463,3.065941943
1946,60.9,141,2015,0,323,344,302,86,4.2,0,185,22.5,124,91,5.57,91,2.1,413.73,127445,6.8,6.7,0.463,3.065941943
1947,62.5,141,2014,0,348,358,338,87,3.98,0,1668,21.9,126,9,5.72,92,2.4,413.73,127445,6.9,6.8,0.463,3.065941943
1948,59.6,141,2013,0,348,352,344,88,4.04,0,1622,21.3,128,88,5.72,9,3.1,413.73,127445,7,6.9,0.463,3.065941943
1949,60.2,141,2012,0,36,36,36,89,4.19,0,167,2.7,131,94,5.3,91,4.6,413.73,127445,7.1,7.1,0.463,3.065941943
1950,55.1,141,2011,0,368,390,346,91,3.97,0,1574,2.2,135,88,3.97,85,6.4,413.73,127445,7.2,7.2,0.463,3.065941943
1951,56,141,2010,0,376,360,392,92,3.44,0,3413,19.6,138,89,4.21,86,7.4,413.73,127445,7.3,7.3,0.463,3.065941943
1952,54.9,141,2009,0,411,384,438,94,4.4,0,7726,19.1,141,88,4.72,83,8.5,413.73,127445,7.5,7.4,0.463,3.065941943
1953,52.7,141,2008,0,437,436,438,96,4.07,0,2362,18.6,145,91,6.86,9,9.4,413.73,127445,7.6,7.5,0.463,3.065941943
1954,48.1,141,2007,0,449,434,464,97,3.94,0,23,18.1,149,91,4.66,9,10,413.73,127445,7.7,7.6,0.463,3.065941943
1955,50.4,141,2006,0,454,468,440,100,3.81,0,1419,17.7,154,95,4.1,95,10.8,413.73,127445,7.8,7.8,0.463,3.065941943
1956,54.5,141,2005,0,459,432,486,103,2.34,0,1673,17.2,160,97,4.6,95,11.5,413.73,127445,7.9,7.9,0.463,3.065941943
1957,54,141,2004,0,46,46,46,106,3.37,0,5131,16.8,166,91,3.59,89,12.1,413.73,127445,8,8,0.463,3.065941943
1958,47.5,141,2003,0,46,46,46,110,4.09,0,11847,16.4,173,65,3.28,87,12.5,413.73,127445,8.2,8.1,0.463,3.065941943
1959,47.2,141,2002,0,457,426,488,114,3.89,0,14649,16,181,64,2.64,79,12.8,413.73,127445,8.3,8.3,0.463,3.065941943
1960,80.9,62,2017,1,13,12,14,23,8.63,0,188,69.6,26,93,15.6,95,0.1,413.73,127445,0.8,0.6,0.463,3.065941943
1961,79.4,62,2016,1,14,14,14,23,8.82,0,667,69.1,27,93,17.14,95,0.1,413.73,127445,0.8,0.6,0.463,3.065941943
1962,77.7,62,2015,1,16,14,18,23,8.82,0,187,68.6,27,93,16.9,94,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1963,77.2,62,2014,1,16,14,18,24,8.82,0,55,68,28,93,17.2,94,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1964,76.6,62,2013,1,16,16,16,25,8.67,0,220,67.5,29,94,17.6,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1965,80.6,62,2012,1,15,12,18,25,8.55,0,63,66.9,30,93,17.2,95,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1966,79.3,62,2011,1,18,16,20,26,8.71,0,71,66.3,31,93,17,95,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1967,77.2,62,2010,1,18,18,18,27,8.74,0,140,65.7,31,94,16.2,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1968,82,62,2009,1,11,10,12,27,8.74,0,43,65.1,32,93,15.57,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1969,76.6,62,2008,1,113,104,122,28,8.63,0,55,64.4,33,93,15.27,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1970,79.8,62,2007,1,112,102,122,28,8.52,0,66,63.8,33,92,15.15,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1971,77.1,62,2006,1,111,118,104,28,8.48,0,37,63.1,33,92,15.14,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1972,76.8,62,2005,1,114,110,118,28,8.4,0,56,62.4,33,91,15.6,96,0.1,413.73,127445,0.7,0.6,0.463,3.065941943
1973,72.6,62,2004,1,115,112,118,28,8.33,0,41,61.7,33,9,14.55,94,0.1,413.73,127445,0.8,0.6,0.463,3.065941943
1974,77.7,62,2003,1,115,110,120,28,8.25,0,116,6.9,33,89,13.73,94,0.1,413.73,127445,0.8,0.6,0.463,3.065941943
1975,77.3,62,2002,1,114,108,120,28,8.21,0,85,6.1,33,9,13.7,94,0.1,413.73,127445,0.8,0.7,0.463,3.065941943
1976,70.1,134,2017,0,184,184,184,15,1.6,0,22,44.7,17,99,5.49,99,0.1,2394.09,312989,3,3.1,0.697,3.478505426
1977,67.9,134,2016,0,184,180,188,16,0.01,0.442802404,8,43.9,18,99,5.84,99,0.1,28.5,37577,3,3.1,0.69,3.478505426
1978,74.4,134,2015,0,185,162,208,17,0.01,19.1624696,0,43,19,99,6.32,99,0.1,221.26,32432,3,3.1,0.681,3.464101615
1979,66.6,134,2014,0,184,176,192,18,0.01,16.71406295,0,42.2,21,99,6.49,99,0.1,195.4,297745,3,3.1,0.673,3.464101615
1980,68.9,134,2013,0,183,192,174,19,2.83,140.6905284,476,41.4,22,99,5.65,99,0.1,1752.76,293394,3,3.1,0.664,3.464101615
1981,69.6,134,2012,0,183,174,192,20,2.73,119.4571154,117,4.7,23,99,5.34,99,0.2,1543.16,285624,3,3.1,0.657,3.449637662
1982,71.3,134,2011,0,183,178,188,21,2.56,92.81479759,0,4,24,99,6.31,98,0.2,1358.86,277674,3.1,3.1,0.651,3.435112807
1983,68.7,134,2010,0,184,188,180,22,2.36,13.89021225,2,39.3,25,98,5.92,98,0.3,204.16,27328,3.1,3.1,0.644,3.449637662
1984,66.9,134,2009,0,184,188,180,22,2.15,9.290983645,863,38.7,26,98,5.81,96,0.3,93.49,26868,3.1,3.1,0.631,3.435112807
